ccode1,ccode2,state.destination.name,state.destination.abb,state.origin.name,state.origin.abb,dyad.id,immigrant.population,year
645,210,Netherlands,NTH,Iraq,IRQ,645210,,1970
645,220,France,FRN,Iraq,IRQ,645220,,1970
645,255,Germany,GMY,Iraq,IRQ,645255,,1970
645,305,Austria,AUS,Iraq,IRQ,645305,,1970
645,325,Italy,ITA,Iraq,IRQ,645325,,1970
645,640,Turkey,TUR,Iraq,IRQ,645640,,1970
645,652,Syria,SYR,Iraq,IRQ,645652,,1970
645,663,Jordan,JOR,Iraq,IRQ,645663,,1970
652,2,United States of America,USA,Syria,SYR,6522,,1970
652,255,Germany,GMY,Syria,SYR,652255,,1970
652,325,Italy,ITA,Syria,SYR,652325,,1970
652,365,Russia,RUS,Syria,SYR,652365,,1970
652,369,Ukraine,UKR,Syria,SYR,652369,,1970
652,640,Turkey,TUR,Syria,SYR,652640,,1970
652,645,Iraq,IRQ,Syria,SYR,652645,,1970
652,651,Egypt,EGY,Syria,SYR,652651,,1970
652,732,South Korea,ROK,Syria,SYR,652732,,1970
660,255,Germany,GMY,Lebanon,LEB,660255,,1970
663,255,Germany,GMY,Jordan,JOR,663255,,1970
670,255,Germany,GMY,Saudi Arabia,SAU,670255,,1970
679,2,United States of America,USA,Yemen,YEM,6792,,1970
690,255,Germany,GMY,Kuwait,KUW,690255,,1970
770,800,Thailand,THI,Pakistan,PAK,770800,,1970
696,255,Germany,GMY,United Arab Emirates,UAE,696255,,1970
771,220,France,FRN,Bangladesh,BNG,771220,,1970
775,800,Thailand,THI,Myanmar,MYA,775800,,1970
700,365,Russia,RUS,Afghanistan,AFG,700365,,1970
700,770,Pakistan,PAK,Afghanistan,AFG,700770,,1970
705,255,Germany,GMY,Kazakhstan,KZK,705255,,1970
705,365,Russia,RUS,Kazakhstan,KZK,705365,,1970
710,20,Canada,CAN,China,CHN,71020,,1970
710,210,Netherlands,NTH,China,CHN,710210,,1970
710,211,Belgium,BEL,China,CHN,710211,,1970
710,225,Switzerland,SWZ,China,CHN,710225,,1970
710,255,Germany,GMY,China,CHN,710255,,1970
710,385,Norway,NOR,China,CHN,710385,,1970
710,900,Australia,AUL,China,CHN,710900,,1970
770,220,France,FRN,Pakistan,PAK,770220,,1970
732,255,Germany,GMY,South Korea,ROK,732255,,1970
850,20,Canada,CAN,Indonesia,INS,85020,,1970
740,255,Germany,GMY,Japan,JPN,740255,,1970
750,2,United States of America,USA,India,IND,7502,,1970
750,20,Canada,CAN,India,IND,75020,,1970
750,255,Germany,GMY,India,IND,750255,,1970
770,2,United States of America,USA,Pakistan,PAK,7702,,1970
770,255,Germany,GMY,Pakistan,PAK,770255,,1970
770,325,Italy,ITA,Pakistan,PAK,770325,,1970
770,700,Afghanistan,AFG,Pakistan,PAK,770700,,1970
770,850,Indonesia,INS,Pakistan,PAK,770850,,1970
771,2,United States of America,USA,Bangladesh,BNG,7712,,1970
771,20,Canada,CAN,Bangladesh,BNG,77120,,1970
771,255,Germany,GMY,Bangladesh,BNG,771255,,1970
820,255,Germany,GMY,Malaysia,MAL,820255,,1970
840,255,Germany,GMY,Philippines,PHI,840255,,1970
850,2,United States of America,USA,Indonesia,INS,8502,,1970
850,255,Germany,GMY,Indonesia,INS,850255,,1970
850,900,Australia,AUL,Indonesia,INS,850900,,1970
710,2,United States of America,USA,China,CHN,7102,,1970
750,200,United Kingdom,UKG,India,IND,750200,,1970
484,2,United States of America,USA,Congo,CON,4842,,1970
484,220,France,FRN,Congo,CON,484220,,1970
651,220,France,FRN,Egypt,EGY,651220,,1970
710,750,India,IND,China,CHN,710750,,1970
660,2,United States of America,USA,Lebanon,LEB,6602,,1970
100,2,United States of America,USA,Colombia,COL,1002,,1970
100,230,Spain,SPN,Colombia,COL,100230,,1970
344,346,Bosnia and Herzegovina,BOS,Croatia,CRO,344346,,1970
501,200,United Kingdom,UKG,Kenya,KEN,501200,,1970
640,200,United Kingdom,UKG,Turkey,TUR,640200,,1970
365,200,United Kingdom,UKG,Russia,RUS,365200,,1970
640,645,Iraq,IRQ,Turkey,TUR,640645,,1970
663,2,United States of America,USA,Jordan,JOR,6632,,1970
690,200,United Kingdom,UKG,Kuwait,KUW,690200,,1970
530,2,United States of America,USA,Ethiopia,ETH,5302,,1970
615,200,United Kingdom,UKG,Algeria,ALG,615200,,1970
365,230,Spain,SPN,Russia,RUS,365230,,1970
770,200,United Kingdom,UKG,Pakistan,PAK,770200,,1970
452,2,United States of America,USA,Ghana,GHA,4522,,1970
771,200,United Kingdom,UKG,Bangladesh,BNG,771200,,1970
40,20,Canada,CAN,Cuba,CUB,4020,,1970
40,230,Spain,SPN,Cuba,CUB,40230,,1970
771,750,India,IND,Bangladesh,BNG,771750,,1970
540,200,United Kingdom,UKG,Angola,ANG,540200,,1970
475,200,United Kingdom,UKG,Nigeria,NIG,475200,,1970
780,750,India,IND,Sri Lanka,SRI,780750,,1970
620,200,United Kingdom,UKG,Libya,LIB,620200,,1970
645,750,India,IND,Iraq,IRQ,645750,,1970
70,20,Canada,CAN,Mexico,MEX,7020,,1970
780,2,United States of America,USA,Sri Lanka,SRI,7802,,1970
780,200,United Kingdom,UKG,Sri Lanka,SRI,780200,,1970
92,2,United States of America,USA,El Salvador,SAL,922,,1970
360,200,United Kingdom,UKG,Romania,ROM,360200,,1970
483,2,United States of America,USA,Chad,CHA,4832,,1970
630,200,United Kingdom,UKG,Iran,IRN,630200,,1970
100,200,United Kingdom,UKG,Colombia,COL,100200,,1970
651,200,United Kingdom,UKG,Egypt,EGY,651200,,1970
90,2,United States of America,USA,Guatemala,GUA,902,,1970
101,2,United States of America,USA,Venezuela,VEN,1012,,1970
651,2,United States of America,USA,Egypt,EGY,6512,,1970
651,325,Italy,ITA,Egypt,EGY,651325,,1970
630,750,India,IND,Iran,IRN,630750,,1970
94,2,United States of America,USA,Costa Rica,COS,942,,1970
775,750,India,IND,Myanmar,MYA,775750,,1970
710,200,United Kingdom,UKG,China,CHN,710200,,1970
651,255,Germany,GMY,Egypt,EGY,651255,,1970
816,220,France,FRN,Vietnam,DRV,816220,,1970
816,740,Japan,JPN,Vietnam,DRV,816740,,1970
816,800,Thailand,THI,Vietnam,DRV,816800,,1970
816,840,Philippines,PHI,Vietnam,DRV,816840,,1970
816,850,Indonesia,INS,Vietnam,DRV,816850,,1970
816,200,United Kingdom,UKG,Vietnam,DRV,816200,,1970
816,2,United States of America,USA,Vietnam,DRV,8162,,1970
816,210,Netherlands,NTH,Vietnam,DRV,816210,,1970
704,2,United States of America,USA,Uzbekistan,UZB,7042,,1970
345,2,United States of America,USA,Yugoslavia,YUG,3452,,1970
816,255,Germany,GMY,Vietnam,DRV,816255,,1970
811,816,Vietnam,DRV,Cambodia,CAM,811816,,1970
345,255,Germany,GMY,Yugoslavia,YUG,345255,,1970
345,305,Austria,AUS,Yugoslavia,YUG,345305,,1970
705,2,United States of America,USA,Kazakhstan,KZK,7052,,1970
345,325,Italy,ITA,Yugoslavia,YUG,345325,,1970
345,220,France,FRN,Yugoslavia,YUG,345220,,1970
816,710,China,CHN,Vietnam,DRV,816710,,1970
70,42,Dominican Republic,DOM,Mexico,MEX,7042,,1970
70,52,Trinidad and Tobago,TRI,Mexico,MEX,7052,,1970
702,55,Grenada,GRN,Tajikistan,TAJ,70255,,1970
2,20,Canada,CAN,United States of America,USA,220,313920.0,1980
2,255,Germany,GMY,United States of America,USA,2255,90487.0,1980
20,255,Germany,GMY,Canada,CAN,20255,8916.0,1980
31,2,United States of America,USA,Bahamas,BHM,312,17083.0,1980
40,20,Canada,CAN,Cuba,CUB,4020,0.0,1980
40,230,Spain,SPN,Cuba,CUB,40230,28059.0,1980
41,2,United States of America,USA,Haiti,HAI,412,104863.0,1980
41,42,Dominican Republic,DOM,Haiti,HAI,4142,152301.0,1980
70,2,United States of America,USA,Mexico,MEX,702,0.0,1980
70,255,Germany,GMY,Mexico,MEX,70255,205.0,1980
70,20,Canada,CAN,Mexico,MEX,7020,0.0,1980
70,42,Dominican Republic,DOM,Mexico,MEX,7042,1020.0,1980
70,52,Trinidad and Tobago,TRI,Mexico,MEX,7052,62.0,1980
90,70,Mexico,MEX,Guatemala,GUA,9070,4463.0,1980
90,2,United States of America,USA,Guatemala,GUA,902,72214.0,1980
91,2,United States of America,USA,Honduras,HON,912,42722.0,1980
92,90,Guatemala,GUA,El Salvador,SAL,9290,16884.0,1980
92,2,United States of America,USA,El Salvador,SAL,922,105316.0,1980
93,2,United States of America,USA,Nicaragua,NIC,932,49468.0,1980
94,2,United States of America,USA,Costa Rica,COS,942,34220.0,1980
95,2,United States of America,USA,Panama,PAN,952,92341.0,1980
100,20,Canada,CAN,Colombia,COL,10020,8093.0,1980
100,101,Venezuela,VEN,Colombia,COL,100101,455590.0,1980
100,130,Ecuador,ECU,Colombia,COL,100130,36461.0,1980
100,135,Peru,PER,Colombia,COL,100135,1918.0,1980
100,140,Brazil,BRA,Colombia,COL,100140,1493.0,1980
100,155,Chile,CHL,Colombia,COL,100155,1021.0,1980
100,160,Argentina,ARG,Colombia,COL,100160,246.0,1980
100,210,Netherlands,NTH,Colombia,COL,100210,1937.0,1980
100,255,Germany,GMY,Colombia,COL,100255,814.0,1980
100,325,Italy,ITA,Colombia,COL,100325,256.0,1980
100,2,United States of America,USA,Colombia,COL,1002,167474.0,1980
100,230,Spain,SPN,Colombia,COL,100230,2781.0,1980
100,200,United Kingdom,UKG,Colombia,COL,100200,3531.0,1980
101,20,Canada,CAN,Venezuela,VEN,10120,1782.0,1980
101,70,Mexico,MEX,Venezuela,VEN,10170,2167.0,1980
101,255,Germany,GMY,Venezuela,VEN,101255,353.0,1980
101,2,United States of America,USA,Venezuela,VEN,1012,41821.0,1980
130,2,United States of America,USA,Ecuador,ECU,1302,99076.0,1980
135,2,United States of America,USA,Peru,PER,1352,67507.0,1980
135,20,Canada,CAN,Peru,PER,13520,4114.0,1980
135,160,Argentina,ARG,Peru,PER,135160,8559.0,1980
135,255,Germany,GMY,Peru,PER,135255,430.0,1980
140,2,United States of America,USA,Brazil,BRA,1402,49875.0,1980
140,255,Germany,GMY,Brazil,BRA,140255,7626.0,1980
155,20,Canada,CAN,Chile,CHL,15520,1920.0,1980
155,101,Venezuela,VEN,Chile,CHL,155101,22593.0,1980
155,160,Argentina,ARG,Chile,CHL,155160,217368.0,1980
155,211,Belgium,BEL,Chile,CHL,155211,1171.0,1980
155,255,Germany,GMY,Chile,CHL,155255,6644.0,1980
160,20,Canada,CAN,Argentina,ARG,16020,2992.0,1980
160,255,Germany,GMY,Argentina,ARG,160255,5144.0,1980
210,255,Germany,GMY,Netherlands,NTH,210255,110516.0,1980
220,255,Germany,GMY,France,FRN,220255,74684.0,1980
230,255,Germany,GMY,Spain,SPN,230255,176968.0,1980
255,20,Canada,CAN,Germany,GMY,25520,196989.0,1980
290,20,Canada,CAN,Poland,POL,29020,146847.0,1980
290,211,Belgium,BEL,Poland,POL,290211,8308.0,1980
290,255,Germany,GMY,Poland,POL,290255,2338469.0,1980
310,255,Germany,GMY,Hungary,HUN,310255,80675.0,1980
316,255,Germany,GMY,Czech Republic,CZR,316255,749065.0,1980
317,255,Germany,GMY,Slovakia,SLO,317255,199219.0,1980
339,325,Italy,ITA,Albania,ALB,339325,12096.0,1980
343,255,Germany,GMY,Macedonia,MAC,343255,32954.0,1980
344,255,Germany,GMY,Croatia,CRO,344255,132571.0,1980
344,325,Italy,ITA,Croatia,CRO,344325,5109.0,1980
344,346,Bosnia and Herzegovina,BOS,Croatia,CRO,344346,4.0,1980
345,2,United States of America,USA,Yugoslavia,YUG,3452,0.0,1980
345,255,Germany,GMY,Yugoslavia,YUG,345255,0.0,1980
345,305,Austria,AUS,Yugoslavia,YUG,345305,0.0,1980
345,325,Italy,ITA,Yugoslavia,YUG,345325,0.0,1980
345,220,France,FRN,Yugoslavia,YUG,345220,0.0,1980
346,255,Germany,GMY,Bosnia and Herzegovina,BOS,346255,122299.0,1980
346,325,Italy,ITA,Bosnia and Herzegovina,BOS,346325,4838.0,1980
346,344,Croatia,CRO,Bosnia and Herzegovina,BOS,346344,1112.0,1980
346,349,Slovenia,SLV,Bosnia and Herzegovina,BOS,346349,1124.0,1980
349,255,Germany,GMY,Slovenia,SLV,349255,14136.0,1980
350,255,Germany,GMY,Greece,GRC,350255,303378.0,1980
355,255,Germany,GMY,Bulgaria,BUL,355255,8922.0,1980
360,2,United States of America,USA,Romania,ROM,3602,69349.0,1980
360,255,Germany,GMY,Romania,ROM,360255,74251.0,1980
360,310,Hungary,HUN,Romania,ROM,360310,160423.0,1980
360,200,United Kingdom,UKG,Romania,ROM,360200,3481.0,1980
365,2,United States of America,USA,Russia,RUS,3652,18215.0,1980
365,290,Poland,POL,Russia,RUS,365290,176771.0,1980
365,316,Czech Republic,CZR,Russia,RUS,365316,10601.0,1980
365,373,Azerbaijan,AZE,Russia,RUS,365373,175676.0,1980
365,705,Kazakhstan,KZK,Russia,RUS,365705,2329099.0,1980
365,20,Canada,CAN,Russia,RUS,36520,45320.0,1980
365,210,Netherlands,NTH,Russia,RUS,365210,2379.0,1980
365,211,Belgium,BEL,Russia,RUS,365211,389.0,1980
365,220,France,FRN,Russia,RUS,365220,20129.0,1980
365,225,Switzerland,SWZ,Russia,RUS,365225,623.0,1980
365,255,Germany,GMY,Russia,RUS,365255,299809.0,1980
365,305,Austria,AUS,Russia,RUS,365305,633.0,1980
365,325,Italy,ITA,Russia,RUS,365325,1639.0,1980
365,368,Lithuania,LIT,Russia,RUS,365368,153225.0,1980
365,369,Ukraine,UKR,Russia,RUS,365369,4803152.0,1980
365,375,Finland,FIN,Russia,RUS,365375,2307.0,1980
365,380,Sweden,SWD,Russia,RUS,365380,1929.0,1980
365,385,Norway,NOR,Russia,RUS,365385,450.0,1980
365,390,Denmark,DEN,Russia,RUS,365390,703.0,1980
365,900,Australia,AUL,Russia,RUS,365900,4254.0,1980
365,200,United Kingdom,UKG,Russia,RUS,365200,25982.0,1980
365,230,Spain,SPN,Russia,RUS,365230,1654.0,1980
367,255,Germany,GMY,Latvia,LAT,367255,16597.0,1980
368,255,Germany,GMY,Lithuania,LIT,368255,39988.0,1980
369,2,United States of America,USA,Ukraine,UKR,3692,190645.0,1980
369,365,Russia,RUS,Ukraine,UKR,369365,3811434.0,1980
369,370,Belarus,BLR,Ukraine,UKR,369370,212735.0,1980
369,210,Netherlands,NTH,Ukraine,UKR,369210,88.0,1980
369,211,Belgium,BEL,Ukraine,UKR,369211,187.0,1980
369,220,France,FRN,Ukraine,UKR,369220,1047.0,1980
369,255,Germany,GMY,Ukraine,UKR,369255,7324.0,1980
369,316,Czech Republic,CZR,Ukraine,UKR,369316,5797.0,1980
369,325,Italy,ITA,Ukraine,UKR,369325,785.0,1980
370,2,United States of America,USA,Belarus,BLR,3702,19723.0,1980
370,255,Germany,GMY,Belarus,BLR,370255,555.0,1980
370,365,Russia,RUS,Belarus,BLR,370365,1228403.0,1980
373,2,United States of America,USA,Azerbaijan,AZE,3732,48042.0,1980
373,20,Canada,CAN,Azerbaijan,AZE,37320,970.0,1980
373,220,France,FRN,Azerbaijan,AZE,373220,45.0,1980
373,255,Germany,GMY,Azerbaijan,AZE,373255,81.0,1980
373,369,Ukraine,UKR,Azerbaijan,AZE,373369,39138.0,1980
433,220,France,FRN,Senegal,SEN,433220,53476.0,1980
437,2,United States of America,USA,Ivory Coast,CDI,4372,994.0,1980
437,210,Netherlands,NTH,Ivory Coast,CDI,437210,0.0,1980
437,220,France,FRN,Ivory Coast,CDI,437220,19824.0,1980
437,255,Germany,GMY,Ivory Coast,CDI,437255,263.0,1980
437,475,Nigeria,NIG,Ivory Coast,CDI,437475,4542.0,1980
450,255,Germany,GMY,Liberia,LBR,450255,39.0,1980
450,385,Norway,NOR,Liberia,LBR,450385,45.0,1980
452,2,United States of America,USA,Ghana,GHA,4522,9872.0,1980
471,325,Italy,ITA,Cameroon,CAO,471325,1455.0,1980
471,220,France,FRN,Cameroon,CAO,471220,19057.0,1980
475,560,South Africa,SAF,Nigeria,NIG,475560,621.0,1980
475,2,United States of America,USA,Nigeria,NIG,4752,31976.0,1980
475,20,Canada,CAN,Nigeria,NIG,47520,12950.0,1980
475,220,France,FRN,Nigeria,NIG,475220,2152.0,1980
475,255,Germany,GMY,Nigeria,NIG,475255,3865.0,1980
475,325,Italy,ITA,Nigeria,NIG,475325,1576.0,1980
475,200,United Kingdom,UKG,Nigeria,NIG,475200,32060.0,1980
483,2,United States of America,USA,Chad,CHA,4832,301.0,1980
484,2,United States of America,USA,Congo,CON,4842,0.0,1980
484,220,France,FRN,Congo,CON,484220,0.0,1980
490,211,Belgium,BEL,Democratic Republic of the Congo,DRC,490211,221.0,1980
490,551,Zambia,ZAM,Democratic Republic of the Congo,DRC,490551,23012.0,1980
490,560,South Africa,SAF,Democratic Republic of the Congo,DRC,490560,782.0,1980
501,2,United States of America,USA,Kenya,KEN,5012,9525.0,1980
501,200,United Kingdom,UKG,Kenya,KEN,501200,104566.0,1980
530,2,United States of America,USA,Ethiopia,ETH,5302,10583.0,1980
540,2,United States of America,USA,Angola,ANG,5402,1347.0,1980
540,20,Canada,CAN,Angola,ANG,54020,835.0,1980
540,140,Brazil,BRA,Angola,ANG,540140,7001.0,1980
540,210,Netherlands,NTH,Angola,ANG,540210,1.0,1980
540,220,France,FRN,Angola,ANG,540220,141.0,1980
540,255,Germany,GMY,Angola,ANG,540255,314.0,1980
540,560,South Africa,SAF,Angola,ANG,540560,3414.0,1980
540,200,United Kingdom,UKG,Angola,ANG,540200,6480.0,1980
552,560,South Africa,SAF,Zimbabwe,ZIM,552560,74455.0,1980
560,551,Zambia,ZAM,South Africa,SAF,560551,906.0,1980
560,572,Swaziland,SWA,South Africa,SAF,560572,22868.0,1980
560,255,Germany,GMY,South Africa,SAF,560255,2820.0,1980
560,552,Zimbabwe,ZIM,South Africa,SAF,560552,50290.0,1980
600,325,Italy,ITA,Morocco,MOR,600325,8767.0,1980
600,255,Germany,GMY,Morocco,MOR,600255,54042.0,1980
615,230,Spain,SPN,Algeria,ALG,615230,0.0,1980
615,255,Germany,GMY,Algeria,ALG,615255,14291.0,1980
615,2,United States of America,USA,Algeria,ALG,6152,4843.0,1980
615,20,Canada,CAN,Algeria,ALG,61520,2360.0,1980
615,220,France,FRN,Algeria,ALG,615220,1424707.0,1980
615,200,United Kingdom,UKG,Algeria,ALG,615200,2479.0,1980
616,255,Germany,GMY,Tunisia,TUN,616255,28155.0,1980
616,325,Italy,ITA,Tunisia,TUN,616325,43954.0,1980
620,2,United States of America,USA,Libya,LIB,6202,11113.0,1980
620,220,France,FRN,Libya,LIB,620220,4.0,1980
620,225,Switzerland,SWZ,Libya,LIB,620225,33.0,1980
620,255,Germany,GMY,Libya,LIB,620255,36.0,1980
620,325,Italy,ITA,Libya,LIB,620325,185.0,1980
620,200,United Kingdom,UKG,Libya,LIB,620200,6146.0,1980
630,652,Syria,SYR,Iran,IRN,630652,663.0,1980
630,640,Turkey,TUR,Iran,IRN,630640,6315.0,1980
630,210,Netherlands,NTH,Iran,IRN,630210,2180.0,1980
630,211,Belgium,BEL,Iran,IRN,630211,1167.0,1980
630,220,France,FRN,Iran,IRN,630220,12867.0,1980
630,225,Switzerland,SWZ,Iran,IRN,630225,3202.0,1980
630,255,Germany,GMY,Iran,IRN,630255,35952.0,1980
630,305,Austria,AUS,Iran,IRN,630305,7955.0,1980
630,325,Italy,ITA,Iran,IRN,630325,21054.0,1980
630,350,Greece,GRC,Iran,IRN,630350,997.0,1980
630,380,Sweden,SWD,Iran,IRN,630380,3337.0,1980
630,770,Pakistan,PAK,Iran,IRN,630770,355.0,1980
630,200,United Kingdom,UKG,Iran,IRN,630200,28735.0,1980
630,750,India,IND,Iran,IRN,630750,6202.0,1980
640,210,Netherlands,NTH,Turkey,TUR,640210,51658.0,1980
640,220,France,FRN,Turkey,TUR,640220,126356.0,1980
640,225,Switzerland,SWZ,Turkey,TUR,640225,57206.0,1980
640,350,Greece,GRC,Turkey,TUR,640350,35985.0,1980
640,2,United States of America,USA,Turkey,TUR,6402,64788.0,1980
640,20,Canada,CAN,Turkey,TUR,64020,4651.0,1980
640,211,Belgium,BEL,Turkey,TUR,640211,68368.0,1980
640,255,Germany,GMY,Turkey,TUR,640255,1653805.0,1980
640,305,Austria,AUS,Turkey,TUR,640305,151624.0,1980
640,325,Italy,ITA,Turkey,TUR,640325,49183.0,1980
640,380,Sweden,SWD,Turkey,TUR,640380,14310.0,1980
640,900,Australia,AUL,Turkey,TUR,640900,23446.0,1980
640,200,United Kingdom,UKG,Turkey,TUR,640200,12131.0,1980
640,645,Iraq,IRQ,Turkey,TUR,640645,5419.0,1980
645,800,Thailand,THI,Iraq,IRQ,645800,9.0,1980
645,2,United States of America,USA,Iraq,IRQ,6452,33152.0,1980
645,20,Canada,CAN,Iraq,IRQ,64520,6960.0,1980
645,210,Netherlands,NTH,Iraq,IRQ,645210,517.0,1980
645,220,France,FRN,Iraq,IRQ,645220,2945.0,1980
645,255,Germany,GMY,Iraq,IRQ,645255,1137.0,1980
645,305,Austria,AUS,Iraq,IRQ,645305,853.0,1980
645,325,Italy,ITA,Iraq,IRQ,645325,873.0,1980
645,640,Turkey,TUR,Iraq,IRQ,645640,13777.0,1980
645,652,Syria,SYR,Iraq,IRQ,645652,2778.0,1980
645,663,Jordan,JOR,Iraq,IRQ,645663,8491.0,1980
645,750,India,IND,Iraq,IRQ,645750,851.0,1980
651,220,France,FRN,Egypt,EGY,651220,18606.0,1980
651,200,United Kingdom,UKG,Egypt,EGY,651200,24031.0,1980
651,2,United States of America,USA,Egypt,EGY,6512,52431.0,1980
651,325,Italy,ITA,Egypt,EGY,651325,15770.0,1980
651,255,Germany,GMY,Egypt,EGY,651255,9577.0,1980
652,220,France,FRN,Syria,SYR,652220,9568.0,1980
652,2,United States of America,USA,Syria,SYR,6522,24145.0,1980
652,255,Germany,GMY,Syria,SYR,652255,10142.0,1980
652,325,Italy,ITA,Syria,SYR,652325,577.0,1980
652,365,Russia,RUS,Syria,SYR,652365,0.0,1980
652,369,Ukraine,UKR,Syria,SYR,652369,0.0,1980
652,640,Turkey,TUR,Syria,SYR,652640,4017.0,1980
652,645,Iraq,IRQ,Syria,SYR,652645,4288.0,1980
652,651,Egypt,EGY,Syria,SYR,652651,6250.0,1980
652,732,South Korea,ROK,Syria,SYR,652732,2.0,1980
660,255,Germany,GMY,Lebanon,LEB,660255,12287.0,1980
660,2,United States of America,USA,Lebanon,LEB,6602,59509.0,1980
663,255,Germany,GMY,Jordan,JOR,663255,13329.0,1980
663,2,United States of America,USA,Jordan,JOR,6632,22763.0,1980
666,20,Canada,CAN,Israel,ISR,66620,4542.0,1980
666,255,Germany,GMY,Israel,ISR,666255,9251.0,1980
670,255,Germany,GMY,Saudi Arabia,SAU,670255,37.0,1980
679,2,United States of America,USA,Yemen,YEM,6792,3385.0,1980
690,255,Germany,GMY,Kuwait,KUW,690255,9.0,1980
690,200,United Kingdom,UKG,Kuwait,KUW,690200,378.0,1980
696,255,Germany,GMY,United Arab Emirates,UAE,696255,5.0,1980
700,2,United States of America,USA,Afghanistan,AFG,7002,4832.0,1980
700,365,Russia,RUS,Afghanistan,AFG,700365,0.0,1980
700,770,Pakistan,PAK,Afghanistan,AFG,700770,22442.0,1980
701,365,Russia,RUS,Turkmenistan,TKM,701365,81273.0,1980
702,55,Grenada,GRN,Tajikistan,TAJ,70255,205.0,1980
704,2,United States of America,USA,Uzbekistan,UZB,7042,1020.0,1980
705,255,Germany,GMY,Kazakhstan,KZK,705255,1002.0,1980
705,365,Russia,RUS,Kazakhstan,KZK,705365,1486916.0,1980
705,2,United States of America,USA,Kazakhstan,KZK,7052,62.0,1980
710,560,South Africa,SAF,China,CHN,710560,1800.0,1980
710,220,France,FRN,China,CHN,710220,8523.0,1980
710,20,Canada,CAN,China,CHN,71020,90391.0,1980
710,210,Netherlands,NTH,China,CHN,710210,4090.0,1980
710,211,Belgium,BEL,China,CHN,710211,142.0,1980
710,225,Switzerland,SWZ,China,CHN,710225,2114.0,1980
710,255,Germany,GMY,China,CHN,710255,1930.0,1980
710,385,Norway,NOR,China,CHN,710385,730.0,1980
710,900,Australia,AUL,China,CHN,710900,25805.0,1980
710,2,United States of America,USA,China,CHN,7102,320005.0,1980
710,750,India,IND,China,CHN,710750,30673.0,1980
710,200,United Kingdom,UKG,China,CHN,710200,17991.0,1980
732,255,Germany,GMY,South Korea,ROK,732255,16471.0,1980
740,255,Germany,GMY,Japan,JPN,740255,17276.0,1980
750,2,United States of America,USA,India,IND,7502,227684.0,1980
750,20,Canada,CAN,India,IND,75020,84397.0,1980
750,255,Germany,GMY,India,IND,750255,29642.0,1980
750,200,United Kingdom,UKG,India,IND,750200,401255.0,1980
770,820,Malaysia,MAL,Pakistan,PAK,770820,15220.0,1980
770,800,Thailand,THI,Pakistan,PAK,770800,816.0,1980
770,220,France,FRN,Pakistan,PAK,770220,6210.0,1980
770,2,United States of America,USA,Pakistan,PAK,7702,35058.0,1980
770,255,Germany,GMY,Pakistan,PAK,770255,25532.0,1980
770,325,Italy,ITA,Pakistan,PAK,770325,1419.0,1980
770,700,Afghanistan,AFG,Pakistan,PAK,770700,18490.0,1980
770,850,Indonesia,INS,Pakistan,PAK,770850,1893.0,1980
770,200,United Kingdom,UKG,Pakistan,PAK,770200,192672.0,1980
771,220,France,FRN,Bangladesh,BNG,771220,861.0,1980
771,2,United States of America,USA,Bangladesh,BNG,7712,6317.0,1980
771,20,Canada,CAN,Bangladesh,BNG,77120,5898.0,1980
771,255,Germany,GMY,Bangladesh,BNG,771255,364.0,1980
771,200,United Kingdom,UKG,Bangladesh,BNG,771200,49666.0,1980
771,750,India,IND,Bangladesh,BNG,771750,4653065.0,1980
775,740,Japan,JPN,Myanmar,MYA,775740,207.0,1980
775,800,Thailand,THI,Myanmar,MYA,775800,30234.0,1980
775,750,India,IND,Myanmar,MYA,775750,150508.0,1980
780,750,India,IND,Sri Lanka,SRI,780750,236125.0,1980
780,2,United States of America,USA,Sri Lanka,SRI,7802,6209.0,1980
780,200,United Kingdom,UKG,Sri Lanka,SRI,780200,26715.0,1980
